amenities_count,description_len,district,host_is_superhost,host_verified,id,is_new_listing,lat,lng,name,pic_count,price,property_type,review_count,review_rate_accu,review_rate_ckin,review_rate_clean,review_rate_communication,review_rate_location,review_rate_value,rules_len,total_rating
22,5972,Mission District,0,0,760539,0,37.76753420880434,-122.42187693817117,"Sunny, Large Mission Room Near BART",15,50,Apartment,79,9.0,10.0,8.0,10.0,9.0,9.0,289,4.5
39,2367,Mission District,0,0,19933216,0,37.763980345577586,-122.42383014471679,AMAZING MODERN 2BED FLAT WITH PRIVATE DECK,21,300,Apartment,19,10.0,10.0,10.0,10.0,10.0,9.0,44,5.0
20,2589,Mission District,0,0,6911587,0,37.76489654018083,-122.42139528453555,Convenient and Comfy Mission Pad,8,110,Apartment,35,10.0,10.0,10.0,10.0,10.0,10.0,459,5.0
23,1937,Mission District,0,0,16737908,0,37.76200237996656,-122.42051667851375,Guest Bedroom in Mission District Luxury Condo,19,185,Condominium,8,10.0,10.0,10.0,10.0,10.0,9.0,499,5.0
21,3045,Mission District,0,0,15615510,0,37.76303440099479,-122.42780780360391,Garden Cottage near Dolores Park/Castro/Mission,33,175,House,24,10.0,10.0,10.0,10.0,10.0,10.0,300,5.0
20,2160,Mission District,0,0,1673011,0,37.75868556288544,-122.42679542741432,Stunning Home on Liberty St w Views-Business Ready,28,525,House,98,10.0,10.0,10.0,10.0,10.0,10.0,542,5.0
21,1659,Mission District,0,0,17497608,0,37.75483327940779,-122.41418129668597,Mosaic Garden Flat,16,220,House,14,10.0,10.0,10.0,10.0,10.0,9.0,629,5.0
36,2472,Mission District,0,0,802839,0,37.75924925474386,-122.42305805439833,Lovely 3 Bedroom Edwardian in Mission Dolores,13,300,Apartment,20,10.0,10.0,10.0,10.0,10.0,10.0,68,5.0
19,2521,Mission District,0,0,10251,0,37.75874294929672,-122.4132720164374,Victorian Suite in Inner Mission,25,265,House,276,10.0,10.0,10.0,9.0,9.0,9.0,1272,5.0
28,4419,Mission District,0,0,11115880,0,37.754719879997104,-122.41033973901338,Sunny Spacious Edwardian Flat,12,350,Apartment,38,10.0,10.0,10.0,10.0,10.0,10.0,168,5.0
34,2349,Mission District,0,0,2290365,0,37.769282171403766,-122.42341623700479,Large 3 Bedroom Condo in Prime Location,18,195,Apartment,12,10.0,10.0,9.0,10.0,10.0,10.0,203,5.0
10,1877,Mission District,0,0,1117756,0,37.75052129599319,-122.40735678108761,San Francisco Mission Hideout,14,113,House,373,10.0,10.0,10.0,10.0,9.0,10.0,75,5.0
37,3440,Mission District,0,0,752607,0,37.764109642024366,-122.42158719168702,MIssion Charmer in Foodie Paradise - 3bd/1ba,23,299,House,231,10.0,10.0,10.0,10.0,9.0,9.0,179,5.0
37,2649,Mission District,0,0,4616596,0,37.749734904793726,-122.4148543900752,Hot Tub! Modern Garden Studio in Mission Victorian,7,195,Guest suite,44,10.0,10.0,10.0,10.0,9.0,10.0,347,5.0
33,4083,Mission District,0,0,3742189,0,37.765343786198265,-122.42798458638296,"Gorgeous, Prime Mission location w/ Gated Parking",6,115,Apartment,155,10.0,10.0,9.0,10.0,10.0,9.0,54,5.0
15,3000,Mission District,0,0,1045685,0,37.750783544019754,-122.41474701354042,Bernal/Mission View House,11,75,House,29,9.0,9.0,9.0,9.0,9.0,9.0,0,4.5
19,6108,Mission District,0,0,1301798,0,37.76907821184396,-122.42031988076656,Spacious Mission Room Near BART,9,50,Apartment,73,10.0,10.0,9.0,10.0,9.0,9.0,225,4.5
25,723,Mission District,0,0,13585679,0,37.75321807430979,-122.41386406258495,Sunny and Modern Apartment in the Mission District,9,160,Apartment,67,10.0,10.0,10.0,10.0,10.0,10.0,183,5.0
31,2531,Mission District,0,0,9903046,0,37.75080903850542,-122.41637470630225,Huge 4BR/4BA Modern Mission Home with Deck & Yard,34,595,House,32,10.0,10.0,10.0,10.0,9.0,10.0,0,5.0
41,1419,Mission District,0,0,20077167,0,37.757066615088924,-122.41279108811626,Quiet and Comfortable Mission District,19,140,Condominium,38,10.0,10.0,10.0,10.0,10.0,9.0,41,5.0
15,426,Mission District,0,0,16324639,0,37.75993231387472,-122.4213666919081,Heart of the Mission New Cozy Charmer,9,250,Condominium,7,9.0,9.0,9.0,9.0,9.0,9.0,0,4.5
32,1308,Mission District,0,0,13686891,0,37.75806251788606,-122.4079352407454,"Cute, cozy Mission District backyard cottage",6,150,Bungalow,25,10.0,10.0,10.0,10.0,10.0,10.0,1464,5.0
19,1880,Mission District,0,0,8459807,0,37.758297390629465,-122.4194750237931,"2 bedrooms, 4 beds Mission Valencia",17,169,House,9,8.0,10.0,8.0,9.0,10.0,8.0,174,4.0
33,2236,Mission District,0,0,1550913,0,37.752415420210944,-122.41957494668358,Modern townhouse a block from BART!,12,199,Guest suite,101,10.0,10.0,10.0,10.0,10.0,10.0,192,5.0
13,3850,Mission District,0,0,3384413,0,37.76010961159043,-122.41852620133582,Heart of the Mission - Modern 2BD,14,327,House,57,10.0,10.0,10.0,10.0,9.0,9.0,470,5.0
16,1930,Mission District,0,0,20233643,0,37.75256222770746,-122.41350283625653,Two Cozy Beds in the Sunny Mission,13,80,House,3,9.0,10.0,9.0,10.0,10.0,9.0,324,4.5
29,74,Mission District,0,0,12253459,0,37.74862870087196,-122.41652206545184,Private Mission Bed and Bath,14,99,House,8,10.0,10.0,10.0,10.0,10.0,9.0,47,5.0
20,1990,Mission District,0,0,17670075,0,37.7692140667443,-122.42553055539942,Top Floor Private Room Near Valencia Corridor,32,115,Apartment,45,10.0,10.0,10.0,10.0,10.0,9.0,1874,5.0
34,1009,Mission District,0,0,23400252,0,37.75424076449887,-122.41608214030339,House in the Heart of the Mission,5,55,House,2,10.0,10.0,4.0,10.0,10.0,10.0,386,
38,5580,Mission District,0,0,6107359,0,37.755873031353076,-122.40905707897586,Foodie paradise ★ Mission District ★ Walk anywhere,24,349,Apartment,191,10.0,10.0,10.0,10.0,9.0,9.0,421,5.0
41,247,Mission District,0,0,3594786,0,37.75932618600586,-122.41907068465494,Relax in a Room in a Beautiful Victorian Condominium,37,225,Condominium,57,10.0,10.0,10.0,10.0,10.0,10.0,90,5.0
21,4441,Mission District,0,0,21645603,0,37.762853357515844,-122.42067194627103,"Quiet, Spacious, Sunny Home-Share in Mission Dist",11,249,Apartment,11,10.0,10.0,10.0,10.0,10.0,10.0,799,5.0
17,1659,Mission District,0,0,17097361,0,37.765574735167185,-122.42623897889145,Private suite in the heart of Mission Dolores!,12,159,Condominium,35,10.0,10.0,10.0,10.0,10.0,9.0,166,5.0
19,3237,Mission District,0,0,8904047,0,37.76280603268137,-122.42825200784073,Hot Spot with Cozy Pied-a-terre!,15,155,Apartment,147,10.0,10.0,10.0,10.0,10.0,9.0,118,5.0
21,2009,Mission District,0,0,12964066,0,37.75010638347406,-122.4168011594986,Unique Industrial Feel in The Mission,23,160,House,24,10.0,10.0,10.0,10.0,10.0,9.0,0,5.0
31,2735,Mission District,0,0,22998690,0,37.757809218133254,-122.42370492772058,"Inner Mission bedroom with skylights, private deck",12,150,Apartment,0,,,,,,,893,
24,1645,Mission District,0,0,21028058,0,37.75709622738799,-122.42629403734415,Panoramic views of SF on Liberty - BUSINESS READY,25,490,House,5,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
44,2824,Mission District,0,0,3883252,0,37.76829039791973,-122.42478700984523,Private studio in the sunny Mission,20,166,House,137,10.0,10.0,10.0,10.0,10.0,9.0,160,5.0
39,2288,Mission District,0,0,19593427,0,37.74878182367161,-122.42021789751698,Sunny Private Room in Modernized Mission Edwardian,8,95,Apartment,21,10.0,10.0,10.0,10.0,10.0,10.0,452,5.0
20,1861,Mission District,0,0,17588923,0,37.76832742785573,-122.42505707071774,Top Floor Mission Dolores Private Bedroom,33,119,Apartment,38,10.0,10.0,10.0,10.0,10.0,10.0,1874,5.0
24,1722,Mission District,0,0,1005642,0,37.762021523530215,-122.42334676120548,☞ Walk + Bike + Transit Score 97+ ☜,11,99,Apartment,211,10.0,10.0,10.0,10.0,10.0,10.0,365,5.0
20,1734,Mission District,0,0,19527133,0,37.7555427831475,-122.4220155647576,Cozy Mission/Liberty HIll Modern Private Studio,9,105,In-law,7,10.0,10.0,10.0,10.0,10.0,9.0,33,5.0
19,2638,Mission District,0,0,11939561,0,37.751768012641584,-122.41543440240615,Private Mission Garden Studio,13,165,Apartment,79,10.0,10.0,10.0,10.0,10.0,10.0,242,5.0
23,1229,Mission District,0,0,9006949,0,37.755611398267675,-122.41021821689789,Upscale Urban-Chic Modern Garden Apt-Mission Area,19,96,Apartment,14,10.0,10.0,10.0,10.0,10.0,10.0,136,5.0
21,1477,Mission District,0,0,21252598,0,37.75804873239922,-122.41003017892793,"Sunny, spacious 3BR Mission District flat",12,210,Apartment,2,10.0,10.0,6.0,10.0,9.0,10.0,382,
40,2400,Mission District,0,0,10832099,0,37.76050580114699,-122.4234860295305,Stunning Dolores Park Home,10,350,Apartment,24,10.0,10.0,10.0,10.0,10.0,9.0,5814,5.0
53,5161,Mission District,0,0,1101403,0,37.768140604349085,-122.42536756459259,"2b/2b modern condo, super location",40,300,Condominium,22,10.0,10.0,10.0,10.0,10.0,10.0,218,5.0
26,2979,Mission District,0,0,13280672,0,37.763844422067265,-122.42479544542834,Classic Victorian room in Mission Dolores,10,109,Apartment,31,10.0,10.0,10.0,10.0,10.0,10.0,371,5.0
20,1993,Mission District,0,0,17669758,0,37.76874443438579,-122.42514569019443,Skylight Private Room in Mission Dolores,32,109,Apartment,40,10.0,10.0,10.0,10.0,10.0,10.0,1874,5.0
20,1949,Mission District,0,0,17590102,0,37.768474040775665,-122.42515839691657,Sunny Private Room In Top Floor Edwardian,33,129,Apartment,34,10.0,10.0,10.0,10.0,10.0,10.0,1874,5.0
24,1332,Mission District,0,0,13863669,0,37.7599551383521,-122.42410641814496,Charming house in the Mission,24,325,House,42,10.0,10.0,10.0,9.0,10.0,9.0,5181,4.5
36,2542,Mission District,0,0,6959726,0,37.755668577940284,-122.42420056129723,First Class Condo Near Dolores Park,17,265,Condominium,56,10.0,10.0,10.0,10.0,10.0,9.0,504,5.0
33,5548,Mission District,0,0,27028,0,37.76097556330237,-122.4215807919612,Secret Mission Garden,18,199,In-law,20,10.0,10.0,10.0,10.0,10.0,9.0,2278,5.0
16,2019,Mission District,0,0,18778262,0,37.76145399599498,-122.42226671665368,Mission hideaway. Close to Dolores!,6,89,Apartment,23,10.0,9.0,9.0,9.0,10.0,9.0,851,4.5
8,1835,Mission District,0,0,3073393,0,37.762587434471946,-122.42463652839972,Sunny Modern Mission Flat w/ 3 BDs,34,280,Apartment,102,9.0,9.0,9.0,9.0,10.0,9.0,255,4.5
24,242,Mission District,0,0,8701367,0,37.750417713191496,-122.41511900498712,Victorian Apartment in the Heart of the Mission,22,175,House,15,10.0,10.0,10.0,10.0,10.0,10.0,30,5.0
27,4562,Mission District,0,0,18238265,0,37.761336351623974,-122.41368027918705,Sunny Mission Treehouse- 2Br&2Ba - Family Friendly,23,385,Townhouse,14,10.0,10.0,10.0,10.0,9.0,9.0,160,5.0
47,4143,Mission District,0,0,15346313,0,37.75646677903363,-122.41643910233668,Modern 3 br eco smart home in the heart of Mission,32,400,Apartment,23,10.0,10.0,10.0,10.0,10.0,10.0,137,5.0
33,1887,Mission District,0,0,7998215,0,37.75054282250833,-122.41655854238532,Pretty & Relaxing Bedroom with Bathroom,7,150,House,84,10.0,10.0,10.0,10.0,10.0,10.0,239,5.0
38,1982,Mission District,0,0,5413930,0,37.765107099805064,-122.4220662711387,Classic 2BR/1BA House in Mission,24,190,Apartment,103,10.0,10.0,10.0,10.0,9.0,9.0,427,5.0
36,7390,Mission District,0,0,622134,0,37.75516977940214,-122.40376556103224,- PRIVATE MISSION OASIS -,14,135,Apartment,27,10.0,10.0,10.0,9.0,9.0,9.0,714,4.5
36,4792,Mission District,0,0,11802948,0,37.75136259510635,-122.4135300780978,3+BDR Family Victorian in The Mission,18,295,House,11,10.0,10.0,10.0,10.0,10.0,9.0,1003,5.0
24,2287,Mission District,0,0,592883,0,37.75731078288042,-122.40953726667053,BEDROOM w/private bathrm,15,75,House,21,10.0,10.0,10.0,10.0,9.0,9.0,1355,4.5
18,1884,Mission District,0,0,138592,0,37.75557545386986,-122.42474067635095,Modern Architectural Gem - 4 Bdrm,42,1200,House,19,10.0,10.0,10.0,10.0,10.0,9.0,1206,5.0
33,4366,Mission District,0,0,14139656,0,37.75939066340097,-122.42116735753424,Spacious Light-Filled Beauty Near Dolores Park,24,540,Apartment,27,10.0,10.0,10.0,10.0,10.0,10.0,118,5.0
39,2322,Mission District,0,0,7808104,0,37.76191228684326,-122.42344706491491,"Quiet Mission 2br flat, close to nightlife & BART",16,220,Condominium,10,10.0,10.0,10.0,10.0,10.0,9.0,45,5.0
33,2763,Mission District,0,0,9197404,0,37.75566324935603,-122.41860425712501,Mission oasis home away from home,12,110,House,70,10.0,10.0,10.0,10.0,10.0,10.0,456,5.0
25,2504,Mission District,0,0,4987668,0,37.76034674405164,-122.4194064366309,Petite room in my Mission Penthouse,29,121,Apartment,31,10.0,10.0,10.0,10.0,10.0,10.0,3364,5.0
26,2061,Mission District,0,0,21306276,0,37.749499478108575,-122.41191967547294,2 Beautiful Bedrooms with Private Bathroom,21,170,Apartment,6,10.0,10.0,10.0,10.0,10.0,10.0,107,5.0
23,2578,Mission District,0,0,78651,0,37.756154097298165,-122.41927153123532,Heart of the Mission: Hot spot,25,80,Apartment,60,9.0,10.0,9.0,10.0,9.0,9.0,2620,5.0
11,772,Mission District,0,0,4446003,0,37.75488840691342,-122.410209105244,Charming Private Entry Mission Studio with Garden,9,175,House,18,10.0,10.0,9.0,10.0,10.0,9.0,0,4.5
37,1410,Mission District,0,0,4111104,0,37.753721816058814,-122.40883013573362,Mission Mural Hideaway,15,249,House,6,10.0,10.0,9.0,10.0,10.0,10.0,0,5.0
20,1197,Mission District,0,0,23150717,0,37.76442858160637,-122.42766950995899,Live like you own Church street in SF,16,180,Apartment,2,10.0,10.0,10.0,10.0,10.0,10.0,215,
45,2580,Mission District,0,0,6604564,0,37.74817690355147,-122.41884061184129,2BR/1B Modern Design Flat @ Mission,22,400,House,17,10.0,10.0,9.0,10.0,9.0,9.0,435,5.0
40,4156,Mission District,0,0,22191252,0,37.74993507677584,-122.41521185424718,5br 3ba Single Family Home & Studio w/ UNIQUE Yard,32,590,House,0,,,,,,,1055,
27,3436,Mission District,0,0,20696727,0,37.750181552216105,-122.40860898180003,Beautiful+Sunny Studio with Roof Deck+City Views,17,250,Apartment,13,10.0,10.0,10.0,10.0,10.0,9.0,249,5.0
20,500,Mission District,0,0,23683696,0,37.76475736834289,-122.42157234351761,Private Garden Apt in Mission Dist!,10,199,Apartment,0,,,,,,,1231,
22,1507,Mission District,0,0,16178751,0,37.7591334594544,-122.41967552985781,"Private, Quiet Apartment in Heart of the Mission",9,150,Apartment,17,10.0,10.0,10.0,10.0,10.0,10.0,526,5.0
24,3007,Mission District,0,0,1699390,0,37.751539903455125,-122.42037895209653,Historic Victorian in Mission,13,95,House,144,10.0,10.0,10.0,10.0,9.0,9.0,97,4.5
16,1606,Mission District,0,0,21741257,0,37.75493603286086,-122.41387115237234,"Mission Victorian Home - King Bed, Private Bath",4,350,House,0,,,,,,,23,
38,1620,Mission District,0,0,3636904,0,37.76852807846753,-122.4220284066595,Ideal 1-Bedroom Apt. in SF Mission,13,110,Apartment,48,10.0,10.0,10.0,10.0,9.0,9.0,142,5.0
40,1257,Mission District,0,0,18308937,0,37.75215295730955,-122.41643799012967,Modern private room & bath in the Mission!,13,200,Condominium,3,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
41,2880,Mission District,0,0,1840105,0,37.74840665304672,-122.41353621752052,Warm and Modern 3 bd/3ba Beautiful Mission Condo,17,450,Condominium,16,10.0,10.0,9.0,10.0,10.0,9.0,366,5.0
13,2079,Mission District,0,0,7873804,0,37.76720776356509,-122.41712040361807,2 Bedrooms in Mission - Great SF Location!,27,150,Apartment,10,9.0,10.0,9.0,9.0,10.0,9.0,0,4.5
33,2391,Mission District,0,0,8564563,0,37.76867194338203,-122.41785764787078,Comfy Classic Victorian - 2 Bedroom,14,130,Apartment,33,10.0,10.0,10.0,10.0,9.0,9.0,308,5.0
19,1229,Mission District,0,0,817279,0,37.757578599397426,-122.41846026636897,Clean and Centrally Located Mission Apartment,7,215,Apartment,17,10.0,10.0,10.0,10.0,10.0,9.0,205,4.5
27,2427,Mission District,0,0,3238142,0,37.755237376993485,-122.42190860484286,Charming 2 bdrm Dolores Heights Apt,16,189,Apartment,203,10.0,10.0,9.0,10.0,10.0,9.0,308,4.5
23,1043,Mission District,0,0,13639927,0,37.760366985329966,-122.42619869026333,Lilac Garden on the Park,15,93,Apartment,64,9.0,9.0,10.0,10.0,10.0,9.0,19,4.5
47,6939,Mission District,0,0,14948905,0,37.75805134542465,-122.42255492364585,Liberty Hill View Home with Parking,74,400,House,55,10.0,10.0,10.0,10.0,10.0,10.0,877,5.0
50,241,Mission District,0,0,3793831,0,37.7651231611558,-122.42679987638863,"Walk to Dolores Park from a Chic, Contemporary Flat",14,199,Condominium,159,10.0,10.0,10.0,10.0,10.0,9.0,42,5.0
19,2668,Mission District,0,0,501057,0,37.749461512033335,-122.40916943727592,Spacious 2BR Mission home close to 24th st,27,295,House,41,10.0,10.0,10.0,10.0,9.0,10.0,454,5.0
18,1911,Mission District,0,0,23876452,0,37.76626395711211,-122.42389272369458,Spacious Bedroom Private Entrance 2 min from BART,18,110,Apartment,0,,,,,,,75,
15,4394,Mission District,0,0,23326164,0,37.75536073508276,-122.40868800149529,Classic Victorian Mission 1 Bedroom,31,100,Apartment,0,,,,,,,0,
22,164,Mission District,0,0,7020637,0,37.75368599867764,-122.42261114158423,Great Mission appartment with friendly cat,6,145,Apartment,20,10.0,10.0,9.0,10.0,10.0,10.0,80,5.0
26,3198,Mission District,0,0,18841477,0,37.750816212240196,-122.40749881183827,"Cozy, Light Room in Edwardian Mission Flat",18,77,Apartment,8,10.0,10.0,10.0,10.0,10.0,10.0,527,5.0
57,5356,Mission District,0,0,470686,0,37.767305597237254,-122.42542005611267,Private bath/Queen bdrm/Super Location,31,125,Condominium,216,10.0,10.0,10.0,10.0,10.0,10.0,355,5.0
25,6894,Mission District,0,0,19040,0,37.76348966609621,-122.41517400287555,Mission Garden Retreat,13,188,Guest suite,215,10.0,10.0,10.0,10.0,9.0,9.0,272,5.0
22,1945,Mission District,0,0,9196933,0,37.763539808013604,-122.425240927631,Dolores Terrace Hidden Gem,23,100,House,80,10.0,10.0,10.0,10.0,10.0,10.0,328,5.0
39,3260,Mission District,0,0,1339473,0,37.754400534358474,-122.41250701086649,Heart of the Mission!,15,230,Apartment,47,10.0,10.0,9.0,10.0,10.0,9.0,275,4.5
11,757,Mission District,0,0,9921369,0,37.75206556948697,-122.4220244795324,Cute in Mission Dist Victorian,5,49,House,22,9.0,9.0,8.0,10.0,9.0,9.0,0,4.5
36,2875,Mission District,0,0,19553430,0,37.75797215304311,-122.4172667535039,Rare Mission Victorian Oasis Flat,20,220,House,0,,,,,,,950,
21,5659,Mission District,0,0,15734872,0,37.7512996879348,-122.41121127961793,Spacious Oasis in Vibrant Mission,21,119,Apartment,14,10.0,10.0,10.0,10.0,10.0,9.0,107,5.0
12,2738,Mission District,0,0,6514826,0,37.762827507965966,-122.42547045242452,Dolores Park Edwardian charmer,13,250,Condominium,45,10.0,10.0,10.0,10.0,10.0,10.0,417,5.0
33,1917,Mission District,0,0,20426651,0,37.75054084412653,-122.40906716111606,"Bright, Airy Large Mission Room",21,82,Apartment,8,10.0,10.0,10.0,10.0,10.0,10.0,504,5.0
28,1794,Mission District,0,0,7853803,0,37.76766161673319,-122.42669412206095,The Perfect Spot for SF,12,450,Apartment,5,10.0,10.0,10.0,10.0,9.0,8.0,358,4.5
49,2056,Mission District,0,0,423300,0,37.75635094832616,-122.4099599439602,Large and spacious Garden-level Apartment,11,139,Serviced apartment,17,10.0,9.0,10.0,10.0,10.0,10.0,1648,5.0
41,2770,Mission District,0,0,1203062,0,37.75598698145347,-122.42219841089101,2 BR in the heart of the Mission!,19,200,Apartment,20,10.0,10.0,10.0,10.0,10.0,10.0,798,5.0
19,1716,Mission District,0,0,13712441,0,37.756128888938974,-122.42142709091989,Single Room in the popular Valencia Corridor area,5,85,House,5,10.0,10.0,10.0,10.0,10.0,10.0,0,4.5
20,1649,Mission District,0,0,7558236,0,37.76080077459981,-122.41916260630077,"Luxury 5 Bedroom, Back Yard, Private Parking",23,1025,House,45,10.0,10.0,10.0,10.0,10.0,10.0,767,5.0
18,2145,Mission District,0,0,20573374,0,37.74865763422487,-122.41870514909053,"Modernized Mission Edwardian, 2 fluffy queen beds",9,148,Apartment,0,,,,,,,452,
19,1024,Mission District,0,0,16898265,0,37.75016335625708,-122.41184712746562,NEW 3 Bedroom Victorian in the Mission.,16,300,Apartment,38,9.0,10.0,10.0,10.0,9.0,9.0,67,4.5
19,2584,Mission District,0,0,3096080,0,37.75706938020986,-122.42287109475363,Sunny Top Floor Edwardian Flat!,8,210,Apartment,29,10.0,10.0,10.0,10.0,10.0,10.0,153,5.0
35,1737,Mission District,0,0,14190524,0,37.75656176623485,-122.40942558724888,Studio-like garage,7,47,Barn,2,10.0,10.0,10.0,10.0,10.0,9.0,1025,
35,1965,Mission District,0,0,11352921,0,37.760996170707834,-122.42179910993491,Spacious & Beautifully Renovated,13,245,Condominium,26,10.0,10.0,10.0,10.0,10.0,10.0,83,5.0
27,2793,Mission District,0,0,15860973,0,37.751266040847455,-122.4149382019735,Beautiful Mission 3BR / 2BA - 1 block to BART!,15,337,Apartment,4,10.0,10.0,10.0,10.0,10.0,10.0,97,5.0
23,3925,Mission District,0,0,9010937,0,37.75244678995408,-122.407056367436,Zen sanctuary in the Mission,19,251,Apartment,28,10.0,10.0,10.0,10.0,9.0,9.0,1301,5.0
10,3533,Mission District,0,0,468751,0,37.7671701632487,-122.42418886921953,"2 bedroom garden flat, heart of SF",7,230,Apartment,18,9.0,10.0,9.0,10.0,10.0,9.0,428,4.5
19,8328,Mission District,0,0,17695233,0,37.759643593049795,-122.4193609528873,"Entire 2 bed 2 bath in Mission, up to 6 people",13,335,Apartment,2,10.0,10.0,10.0,10.0,10.0,10.0,683,
20,553,Mission District,0,0,19832188,0,37.763361633889645,-122.41613853673636,Beautiful mission victorian flat,13,320,Apartment,3,10.0,10.0,9.0,10.0,8.0,10.0,69,4.5
29,2115,Mission District,0,0,522089,0,37.75980516082806,-122.42446898841631,Mission Dolores House in Prime Area,45,439,House,28,10.0,10.0,10.0,10.0,9.0,9.0,438,4.5
14,3967,Mission District,0,0,1135632,0,37.75775906257527,-122.4114386196099,Sunny quiet room with roof deck,31,150,Apartment,29,10.0,9.0,10.0,9.0,9.0,9.0,220,4.5
24,838,Mission District,0,0,18212843,0,37.768759436308336,-122.4236013597752,Large Private triple Bed in Mission District,8,85,Apartment,15,8.0,8.0,7.0,9.0,9.0,8.0,58,4.0
21,203,Mission Terrace,0,0,10106906,0,37.725642720776314,-122.43810207032527,Master Bedroom in Mission Terrace,12,75,House,49,10.0,10.0,10.0,10.0,9.0,10.0,0,5.0
31,2269,Mission Terrace,0,0,1998111,0,37.72440562132488,-122.43516893982466,Remodeled Cozy Sunny Room!- BLUE,20,69,House,278,10.0,10.0,10.0,10.0,8.0,9.0,196,4.5
19,168,Mission Terrace,0,0,9955894,0,37.72373321458262,-122.43997034376588,Room in Mission Terrace,10,70,House,76,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
12,5263,Mission Terrace,0,0,2160504,0,37.726846342233195,-122.43872968079901,Comfortable Cozy Suite with Free Parking,11,90,House,194,10.0,10.0,10.0,10.0,9.0,10.0,1873,5.0
32,2388,Mission Terrace,0,0,21113266,0,37.726755813002676,-122.43892640361177,Martony's BNB and Zen Garden,18,120,Bed and breakfast,34,10.0,10.0,10.0,10.0,10.0,10.0,84,5.0
32,1096,Mission Terrace,0,0,19364007,0,37.72466530126058,-122.43943409249158,Comfortable Room in Mission Terrace,18,70,House,37,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
29,19769,Mission Terrace,0,0,22619139,0,37.72556513762095,-122.43806377630993,NEW Spacious Luxury Garden Apartment,18,115,Guest suite,15,10.0,10.0,10.0,10.0,10.0,10.0,1645,5.0
18,267,Mission Terrace,0,0,19872447,0,37.72594963194315,-122.43704860259332,New building luxury 3BR/2BTH-near Mission St,15,249,House,32,10.0,10.0,10.0,10.0,9.0,10.0,0,5.0
28,2749,Mission Terrace,0,0,4069838,0,37.72670833132862,-122.43537615117144,"Suburb Hideaway, Private Yard, Parking, W/D",30,155,Guest suite,295,10.0,10.0,10.0,10.0,9.0,10.0,321,5.0
26,777,Mission Terrace,0,0,8597021,0,37.73040285023687,-122.43331339734674,Private room w/King bed near BART,10,80,House,11,10.0,10.0,10.0,10.0,9.0,9.0,134,5.0
34,22970,Sunnyside,0,0,21191909,0,37.73191110631212,-122.43858140687627,NEW Modern Unit in San Francisco,11,150,Guest suite,7,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
20,1892,Sunnyside,0,0,14990478,0,37.73095438733193,-122.44468757633973,Cozy Garden Cottage,16,99,Cabin,144,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
38,3321,Mission Terrace,0,0,16089156,0,37.72659656728952,-122.43686998785194,Redwood oasis in the city,23,120,Guest suite,0,,,,,,,219,
37,4037,Mission Terrace,0,0,15630209,0,37.727537767533775,-122.43440770604502,Chez Fancy Victorian Garden Flat Parking & Hot Tub,25,125,Guest suite,97,10.0,10.0,10.0,10.0,9.0,10.0,1030,5.0
24,2515,Mission Terrace,0,0,2047469,0,37.72491459424978,-122.43515523145345,Remodeled Cozy Sunny Room! - RED,18,69,House,297,10.0,10.0,10.0,10.0,8.0,9.0,204,4.5
19,250,Mission Terrace,0,0,9954950,0,37.72375447931871,-122.43922291721982,Sunny Large Room in Mission Terrace,10,75,House,42,10.0,10.0,10.0,10.0,9.0,10.0,0,5.0
32,1107,Mission Terrace,0,0,19363609,0,37.72325964955608,-122.44062705586171,Queen Room in Mission Terrace,18,85,House,17,10.0,10.0,10.0,10.0,9.0,10.0,0,5.0
19,221,Mission Terrace,0,0,10474512,0,37.72550921518506,-122.43983256638982,"Downstairs Studio, Mission Terrace",36,80,House,34,10.0,10.0,10.0,10.0,9.0,10.0,40,5.0
16,3988,Mission Terrace,0,0,12310120,0,37.72700574686863,-122.44152856429115,Cozy room with bus to downtown & airport 小巧安静的房间,25,77,House,104,9.0,10.0,9.0,10.0,9.0,9.0,46,4.5
50,3917,Sunnyside,0,0,8275596,0,37.730353102650376,-122.44519996386438,"Sweet Sunnyside Suite, Private Entrance & Bathroom",69,105,House,139,10.0,10.0,10.0,10.0,9.0,10.0,588,5.0
26,6375,Mission Terrace,0,0,625655,0,37.72722570787312,-122.43915097515507,Sunny San Francisco Bed & Bath,13,85,Other,136,10.0,10.0,10.0,10.0,9.0,10.0,1069,5.0
32,4201,Sunnyside,0,0,11924237,0,37.73103480497929,-122.44218461118979,The Pavilion: A San Francisco Tiny House,18,120,House,47,10.0,10.0,10.0,10.0,10.0,10.0,243,5.0
41,1813,Sunnyside,0,0,21219237,0,37.730839500241096,-122.43742554970402,"City View Private Suite, Steps from Glen Park Bart",21,92,House,9,10.0,10.0,10.0,10.0,10.0,10.0,61,5.0
43,1760,Mission Terrace,0,0,19365066,0,37.72150940640201,-122.43823175755662,★ Walkability Score 90 ★ Patio ★ Parking ★ W/D ★ U,15,280,House,21,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
